Title,Price,Rating,Address,Img_URL,Description,Rank_of_province,Link_Food,
Deep House Beer,-1,-1,"91D Hoàng Sa Gần Cầu Điện Biên Phủ, Phường ĐaKao, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/16/2c/94/a4/b-n-d-n-p-bia.jpg,"Ngồi ngoài trời, Chỗ ngồi, Đỗ xe có người coi, Bãi đỗ xe tập trung miễn phí, Tivi, Phục vụ đồ uống có cồn, Rượu và bia, Wifi miễn phí",#3.702 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15349705-Reviews-Deep_House_Beer-Ho_Chi_Minh_City.html,
L-Lounge Restaurant and Coffee,-1,-1,"47 Pham Viet Chanh Quan 1 117 Cong Quynh, Phuong Nguyen Cu Trinh Quan 1, Thành phố Hồ Chí Minh 329776 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/05/0f/71/5f/l-lounge-restaurant-and.jpg,"Kiểu Á, Kiểu Việt, Kiểu Đông Âu",#3.703 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d5547675-Reviews-L_Lounge_Restaurant_and_Coffee-Ho_Chi_Minh_City.html,
Otoke Chicken,-1,-1,"31 Đào Duy Từ Phường 5, Quận 10, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/17/e7/d1/d2/black-pepper-french-fried.jpg,"Đồ ăn nhanh, Kiểu Á, Kiểu Hàn Quốc, Súp",#3.704 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d14927700-Reviews-Otoke_Chicken-Ho_Chi_Minh_City.html,
Thai Box - Taste of Thai,-1,-1,"59 Cô Giang Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/15/85/a2/cc/very-good-with-curry.jpg,49.000 ₫ - 59.000 ₫,#3.705 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15308194-Reviews-Thai_Box_Taste_of_Thai-Ho_Chi_Minh_City.html,
Phở Nam Hương,-1,-1,"328A Nguyễn Trọng Tuyển Phường 1, Tân Bình, Thành phố Hồ Chí Minh 700000 Việt Nam",-1,50 ₫ - 100 ₫,#3.706 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15612256-Reviews-Pho_Nam_Huong-Ho_Chi_Minh_City.html,
Medley Retro Kitchen Bar,-1,-1,"Lầu 1, 45/49 Trần Hưng Đạo Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/14/ab/13/98/fresh-green-salad.jpg,"Giao hàng, Cửa hàng bán thức ăn mang về, Ngồi ngoài trời, Chỗ ngồi, Bãi đỗ xe đường phố, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Thanh toán điện tử, Wifi miễn phí",#3.707 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13873657-Reviews-Medley_Retro_Kitchen_Bar-Ho_Chi_Minh_City.html,
Bukchon - Nhà Hàng Hàn Quốc,-1,-1,"208 Nguyễn Hữu Cảnh L4.SH.08 Landmark 4, Vinhomes Central Park, Phường 22, Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",-1,71.429 ₫ - 357.143 ₫,#3.708 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d17382455-Reviews-Bukchon_Korean_Restaurant-Ho_Chi_Minh_City.html,
Mekong Healthy Food,-1,-1,"384/1B Nam Kỳ Khởi Nghĩa Phường 8, Quận 3, Thành phố Hồ Chí Minh 700000 Việt Nam",-1,35.000 ₫ - 215.000 ₫,#3.709 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15032165-Reviews-Mekong_Healthy_Food-Ho_Chi_Minh_City.html,
Exit Sports Bar Hcm,-1,-1,"1A12 Trường Sơn, Quận Tân Bình Gần Công Viên Hoàng Văn Thụ, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/08/61/24/af/caption.jpg,-1,#3.710 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d7896450-Reviews-Exit_Sports_Bar_Hcm-Ho_Chi_Minh_City.html,
The German Beer Hall,-1,-1,"218 Đường Cây Trâm Phường 9, Quận Gò Vấp, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1b/4a/7f/c8/salmon-salad.jpg,"Bữa trưa, Bữa tối",#3.711 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d20699854-Reviews-The_German_Beer_Hall-Ho_Chi_Minh_City.html,
LEXA - Beer House,-1,-1,"170/5 Cao Đạt Quận 5, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1b/5c/b0/18/so-nice-and-warm-for.jpg,"Cửa hàng bán thức ăn mang về, Đặt chỗ, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe có vé, Đỗ xe có người coi, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Chỉ chấp nhận tiền mặt, Wifi miễn phí, Dịch vụ bàn, Cho phép chó, Phong cách gia đình, Có thẻ quà tặng",#3.712 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d20947700-Reviews-LEXA_Beer_House-Ho_Chi_Minh_City.html,
Bún tôm Hải Phòng,-1,-1,"161A Điện Biên Phủ Phường 15, Quận Bình Thạnh, Thành phố Hồ Chí Minh 700000 Việt Nam",-1,"Hải sản, Kiểu Việt",#3.713 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d20954056-Reviews-Bun_tom_Hai_Phong-Ho_Chi_Minh_City.html,
Original'z Café,-1,-1,"157/56a nguyen gia tri, Ward 25, Binh Thanh, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1b/70/f8/55/panini-french-style.jpg,"Bữa sáng, Bữa trưa, Bữa tối",#3.714 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d20981514-Reviews-Original_z_Cafe-Ho_Chi_Minh_City.html,
Super Daddy,-1,-1,"19 Mai Chí Thọ, Bình Khánh, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1b/bc/5a/91/com-t-m-th-p-c-m-d-c.jpg,"Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống",#3.715 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d20931334-Reviews-Super_Daddy-Ho_Chi_Minh_City.html,
Ngõ Ngách,-1,1,"214/19/11C Nguyễn Văn Nguyễn Phường Tân Định, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/1a/78/cd/6a/bun-c.jpg,Loại quỵt lương nhân viên ăn trên đồng tiền mồ hôi xương máu của người khác xong còn chèn ép đòi kiện cáo có mà kiện củ khoai chắc nhà không có bố mẹ con cái nghĩ đến nhà mình mà tu tập dưỡng tính...Thêm,#3.716 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d19699492-Reviews-Ngo_Ngach-Ho_Chi_Minh_City.html,
5 Muội,-1,2,"5 Lê Quý Đôn Quận 3, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/11/be/64/7d/20180111-135628-largejpg.jpg,"Don Cầu đi đến nhà hàng này. Giá quá cao. Bánh sandwich BBQ tôi gọi rất khó, tôi không thể ăn nó. Bánh mì kẹp thịt gà của chồng tôi thật kinh khủng. Lady xoay quanh sàn nhà trong khi chúng tôi đang cố ăn....Thêm",#3.717 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d7739923-Reviews-5_Muoi-Ho_Chi_Minh_City.html,
Burger King,-1,2,"Sân bay Tân Sơn Nhất, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/18/9d/40/24/photo4jpg.jpg,"Thái độ phục vụ kém, đồ ăn thì không xứng đáng với đồng tiền bỏ ra.Không bao giờ quay lại lần thứ 2.",#3.718 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d9986103-Reviews-Burger_King-Ho_Chi_Minh_City.html,
Nhà Hàng Samurai Steak BBQ & Hot Pot,-1,-1,"179 Phan Xích Long, Quận Phú Nhuận Phường 2, Quận Phú Nhuận, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0b/4a/cc/8d/getlstd-property-photo.jpg,"Bữa trưa, Bữa tối",#3.719 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10746321-Reviews-Samurai_Steak_BBQ_Hot_Pot_Restaurant-Ho_Chi_Minh_City.html,
Sahara Beer Club & VIP Lounge,-1,2,"113 Bùi Viện, Q.1 Pham Ngu Lao ward, District 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/11/89/ff/40/views-of-sahara-beer.jpg,"nó là khủng khiếp, đắt tiền và không có người đi kèm, mọi người bị ngược đãi bởi cảnh giác mà không có lý do",#3.720 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10331175-Reviews-Sahara_Beer_Club_VIP_Lounge-Ho_Chi_Minh_City.html,
Le Monde Steak,-1,2,"30 Bo Bao Tan Thang, 3rd Floor Son Ky Ward, Tan Phu District, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/26/c9/b9/d6/caption.jpg,Kiểu Pháp,#3.721 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d23033686-Reviews-Le_Monde_Steak-Ho_Chi_Minh_City.html,
Nhà hàng Zenbay,-1,-1,"52-54-56 Đường D1 Khu đô thị Him Lam, Tân Hưng, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/14/7b/3b/ca/ban-cho-10-ngu-i-mi-n.jpg,"Bữa trưa, Bữa tối",#3.722 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d14982526-Reviews-Zenbay_Restaurant-Ho_Chi_Minh_City.html,
Nhà Hàng Bò Tơ Cù Đất,-1,-1,"647 Xô Viết Nghệ TĨnh Phường 26, Quận Bình Thạnh, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/0d/86/5e/db/ga-bo-xoi-ch-295000-d.jpg,"Giao hàng, Cửa hàng bán thức ăn mang về, Đặt chỗ, Ngồi ngoài trời, Bữa ăn tự chọn, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Tivi, Phục vụ đồ uống có cồn, Rượu và bia, Chấp nhận thẻ Visa, Thanh toán điện tử, Chỉ chấp nhận tiền mặt, Wifi miễn phí",#3.723 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d11761155-Reviews-Nha_Hang_Cu_Dat-Ho_Chi_Minh_City.html,
Quán cà phê Star,-1,2,"Sân Bay Quốc Tế Tân Sơn Nhất ..., Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0f/f9/8c/eb/photo0jpg.jpg,"12 đô la cho một bát mì ăn liền chưa được nấu chín một phần, và điều tồi tệ nhất là cô hầu bàn rất thô lỗ khăng khăng rằng, những gì mì được cho là như thế, như thể tôi là một người châu...Thêm",#3.724 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10508925-Reviews-Star_Cafe-Ho_Chi_Minh_City.html,
Allez Boo,-1,2,"195 Phạm Ngũ Lão, Q.1 District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0f/b4/0a/7b/exterior.jpg,"Đồ ăn, đồ uống rất mắc và dở. Quán không thanh toán bằng thẻ! Phí phục vụ từ 12 đêm là 20%. Phải đợi rất lâu mói có đồ ăn.",#3.725 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d3136166-Reviews-Allez_Boo-Ho_Chi_Minh_City.html,
Go2 bar,-1,2,"Bui Vien Pham Ngu Lao, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/05/17/6a/4f/dachterrasse.jpg,"Quán có view khá đẹp, ngay ngã 4 đường nên có thể vừa uống và nhìn dòng người qua lại. Cooktail ở đây không ngon. Giá 90k/ly. Quán này nếu ngồi lâu thì phải gọi nhiều, chứ nếu chỉ gọi 1 ly nước thì ngồi...Thêm",#3.726 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d4793317-Reviews-Go2_bar-Ho_Chi_Minh_City.html,
DON-Quán ăn Quảng Ngãi,-1,-1,"298/2A Lê Văn Quới Quận Bình Tân, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/0f/06/21/46/logo.jpg,"Bữa trưa, Bữa tối",#3.727 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12224125-Reviews-Don-Ho_Chi_Minh_City.html,
Mẹt Quán,-1,-1,"1117 Phan Văn Trị, P.10, Gò Vấp, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0d/f4/df/e7/h-p-d-n-v-i-heo-man.jpg,"Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống",#3.728 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d11925553-Reviews-Met_Quan_Restaurant-Ho_Chi_Minh_City.html,
Đôi Đũa Việt,-1,-1,"40/25 Bùi Viên P. Phạm Ngũ Lão,Q1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/11/8d/4a/a0/getlstd-property-photo.jpg,"Bữa nửa buổi, Đêm muộn, Đồ uống, Bữa trưa, Bữa tối",#3.729 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13313481-Reviews-Doi_Dua_Viet-Ho_Chi_Minh_City.html,
Quý Cô Sài Gòn,-1,1,"158 Bùi Viện, Thành phố Hồ Chí Minh Việt Nam",-1,Đắt và xấu. Không hay. Và người làm việc ở đó không lịch sự. WiFi chậm. 240 000 cho cà phê hai giường? Hay lừa đảo?,#3.730 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d11953911-Reviews-Miss_Sai_Gon-Ho_Chi_Minh_City.html,
86 Phố Tây,-1,1.5,"86 Bùi Viện, Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/daodao/photo-s/0e/70/78/14/caption.jpg,"Đi bộ xuống đường chúng tôi đến nơi này. Nó đã hoàn toàn đầy đủ và có vẻ như là một nơi tốt để lấy bia. Vâng, chúng tôi đã không kiểm tra bất kỳ đánh giá! Thật khó để có được sự chú ý...Thêm",#3.731 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10719514-Reviews-86_Pho_Tay-Ho_Chi_Minh_City.html,
Ocean Bar & Lounge,-1,1.5,"41 43 45 47 Bùi Viện Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/11/8a/0a/76/getlstd-property-photo.jpg,"Vị trí đẹp,không gian đẹp, nhưng cách nhân viên phục vụ thì qua tệ. Đáng thất vọng so với mức giá mà tôi phải trả thuế và phí dịch vụ",#3.733 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13307347-Reviews-Ocean_Bar_Lounge-Ho_Chi_Minh_City.html,
Quán Miss Saigon Pub,-1,2,"158 Bùi Viện, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/0f/3f/71/15/img-20170512-115907-153.jpg,"khi khách vào rồi mua thức uống rồi,và trả tiền rồi thì không cho khách nhảy và vui chơi ,kêu khu vực trên là dành cho khách hút bóng cười (nên nhớ nó là chất cấm ở Việt Nam không cho phép buôn bán và...Thêm",#3.732 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10719467-Reviews-Miss_Saigon_Pub-Ho_Chi_Minh_City.html,
"Shaburi & Kintan Buffet, Việt Nam",-1,-1,"155 Hai Bà Trưng Phường 6, Quận 3, Thành phố Hồ Chí Minh 100000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1a/77/14/3b/shaburi-kintan-vi-t-nam.jpg,"Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống",#3.734 trên 3.734 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d19730014-Reviews-Shaburi_Kintan_Buffet_Vietnam-Ho_Chi_Minh_City.html,
Quan Oc Chau,-1,-1,"159 Ngo Thi Thu Minh, P.2, Q. Tan Binh, Thành phố Hồ Chí Minh Việt Nam",-1,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15582961-Reviews-Quan_Oc_Chau-Ho_Chi_Minh_City.html,
La Ô - World Inspired Eatery,-1,-1,"33 Đ. Lê Duẩn, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1b/86/9e/84/food.jpg,"Đặt chỗ, Bữa ăn tự chọn, Ăn tối phòng riêng, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe có vé, Đỗ xe có người coi, Có ghế ăn cho bé, Lối vào ra cho xe lăn, Phục vụ đồ uống có cồn, Quầy bar đầy đủ, Rượu và bia, Chỉ chấp nhận tiền mặt, Wifi miễn phí, Chấp nhận thẻ tín dụng, Dịch vụ bàn, Phong cách gia đình",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21068492-Reviews-La_O_World_Inspired_Eatery-Ho_Chi_Minh_City.html,
Lan Le,-1,-1,"480 Nguyễn Tri Phương Long Bình, Quận 9, Thành phố Hồ Chí Minh 700000 Việt Nam",-1,"Kiểu Việt, Tốt cho sức khỏe, Thức ăn đường phố",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d16803039-Reviews-Lan_Le-Ho_Chi_Minh_City.html,
Dolpan Sam Binh Duong,-1,-1,"Đại Lộ Bình Dương Lô S8-9, tầng 2, TTMS Aeon Bình Dương Canary, Thành phố Hồ Chí Minh 590000 Việt Nam",-1,Thịt nướng,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13009607-Reviews-Dolpan_Sam_Binh_Duong-Ho_Chi_Minh_City.html,
The Bridge Bar,-1,-1,"96 Duong Nam Ky Khoi Nghia, Thành phố Hồ Chí Minh 710000 Việt Nam",-1,"Kiểu Âu, Kiểu Á",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25276907-Reviews-The_Bridge_Bar-Ho_Chi_Minh_City.html,
Wrap & Roll,-1,-1,"216 Võ Văn Ngân Tầng 4, Vincom Thủ Đức, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/12/2a/50/1e/getlstd-property-photo.jpg,47.619 ₫ - 238.095 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13568216-Reviews-Wrap_Roll-Ho_Chi_Minh_City.html,
La Maison de Q Gateaux,-1,-1,"421/12 Su Van Hanh st., ward 12, dist. 10, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/04/4f/31/bf/la-maison-de-q-gateaux.jpg,"Kiểu Pháp, Kiểu Việt",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d4602845-Reviews-La_Maison_de_Q_Gateaux-Ho_Chi_Minh_City.html,
Phở Bông,-1,-1,"Số 46 Đường 2 Khu Đô Thị Vạn Phúc Phường Hiệu Bình Phước Quận Thủ Đức, Thành phố Hồ Chí Minh Việt Nam",-1,"Nhà hàng bán bia, Đồ ăn nhanh, Quán rượu, Kiểu Việt, Súp, Quán bán trái cây giải khát",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21382858-Reviews-Ph_Bong-Ho_Chi_Minh_City.html,
Coffee Corner,-1,-1,"15A/57 Lê Thánh Tôn Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",-1,Cà phê,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12432228-Reviews-Coffee_Corner-Ho_Chi_Minh_City.html,
Quan OC Minh Thu,-1,-1,"29 Nguyen Dinh Chieu, Phu Nhuan, Thành phố Hồ Chí Minh Việt Nam",-1,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d2542755-Reviews-Quan_OC_Minh_Thu-Ho_Chi_Minh_City.html,
Nhà Hàng Biển Đại Việt,-1,-1,"207 Đường Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/29/d9/74/ce/bien-dai-viet-restaurant.jpg,"Kiểu Mexico, Hải sản, Kiểu Á, Cửa hàng thức ăn ngon, Bản địa",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d26362014-Reviews-Nha_Hang_Bi_n_D_i_Vi_t-Ho_Chi_Minh_City.html,
King BBQ Buffet,-1,-1,"205 Phan Xích Long phường 2,quận Phú Nhuận, Thành phố Hồ Chí Minh 700000 Việt Nam",-1,"Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d13001861-Reviews-King_BBQ_Buffet-Ho_Chi_Minh_City.html,
Bambam,-1,-1,"41/43 Nam Kỳ Khởi Nghĩa, Thành phố Hồ Chí Minh 70000 Việt Nam",-1,"Kiểu Trung Quốc, Kiểu Mỹ, Kiểu Âu, Kiểu Việt, Kiểu Đan Mạch, Nhà hàng bia",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d24110900-Reviews-Bambam-Ho_Chi_Minh_City.html,
Nhà hàng Select House,-1,-1,"71 Hàm Nghi, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0b/e9/da/22/some-corners.jpg,Quầy rượu vang,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10021928-Reviews-Select_House_wine_Bar_Restaurant-Ho_Chi_Minh_City.html,
The Pizza Company Vietnam,-1,-1,"81 Song Hành, Thành phố Hồ Chí Minh 700000 Việt Nam",-1,99.000 ₫ - 699.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d23027663-Reviews-The_Pizza_Company_Vietnam-Ho_Chi_Minh_City.html,
wild thyme,-1,-1,"2a Đường số 12, Thảo Điền, Quân 2, Thành phố Hồ Chí Minh Việt Nam",-1,"Quốc tế, Kiểu Địa Trung Hải, Món kết hợp, Kiểu Trung Đông",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d23371779-Reviews-Wild_thyme-Ho_Chi_Minh_City.html,
Narzil,-1,-1,"Trần Hưng Đạo, phường Nguyễn Thái Bình, Ho Chi 01, Thành phố Hồ Chí Minh 71000 Việt Nam",-1,"Ăn tối phòng riêng, Chỗ ngồi, Có bãi đỗ xe, Chấp nhận thẻ Visa, Chỉ chấp nhận tiền mặt, Wifi miễn phí, Chấp nhận thẻ tín dụng, Nhà hàng không hút thuốc",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d26328000-Reviews-Narzil-Ho_Chi_Minh_City.html,
Huy Tôm Hùm,-1,-1,"21a Trần Quốc Hoàn Phường 4, Tân Bình, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1a/4c/87/76/getlstd-property-photo.jpg,"Bữa trưa, Bữa tối, Đồ uống",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d19717772-Reviews-Huy_Tom_Hum-Ho_Chi_Minh_City.html,
Hải Sản Lượm,-1,-1,"64 Đường Nguyễn Đăng Giai, Đà Nẵng Việt Nam",-1,70.000 ₫ - 1.000.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g298085-d21093407-Reviews-Hai_San_Luom-Da_Nang.html,
Quán Sakana Grill,-1,-1,"26 Thủ Khoa Huân, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",-1,40.000 ₫ - 120.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10495082-Reviews-Sakana_Grill-Ho_Chi_Minh_City.html,
Dean's Burger,-1,-1,"43 Nguyễn Văn Giai St Đakao Ward, Dist 1,, Thành phố Hồ Chí Minh 71007 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/22/4c/bd/27/menu.jpg,"Bữa trưa, Bữa tối, Bữa nửa buổi, Đồ uống",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d23923119-Reviews-Dean_s_Burger-Ho_Chi_Minh_City.html,
The Wann,-1,-1,"51 Bui Thi Xuan, Thành phố Hồ Chí Minh Việt Nam",-1,"Chỗ ngồi, Bãi đỗ xe đường phố, Quầy bar đầy đủ, Chấp nhận thẻ American Express, Chấp nhận thẻ Mastercard, Chấp nhận thẻ Visa, Thanh toán điện tử, Chấp nhận thẻ Discover, Chấp nhận thẻ tín dụng",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d26229098-Reviews-The_Wann-Ho_Chi_Minh_City.html,
Cono Beer,-1,-1,"37B Cô Bắc Phường Cầu Ông Lãnh, Quận 1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1a/9f/51/97/getlstd-property-photo.jpg,"Bữa sáng, Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống",,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d19887410-Reviews-Cono_Beer-Ho_Chi_Minh_City.html,
