Title,Price,Rating,Address,Img_URL,Description,Rank_of_province,Link_OutDoor
Ali Spa Da Nang,-1,5.0,-1,-1,"コンボ2のマッサージ
がフットマッサージとオイルマッサージの組み合わせで、ストーンも使いとてもマッサージが気持ちいいです！",Số 63 trên 214 Phương tiện giao thông ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d19487594-Reviews-Ali_Spa_Da_Nang-Da_Nang.html
Continental Citizen International Tours & Travels,-1,5.0,-1,-1,"This was a trip that i was planning from a long time and it turned out to be great!
Amazing service❤️",Số 169 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d19826347-Reviews-Continental_Citizen_International_Tours_Travels-Hanoi.html
Red Dot,-1,5.0,-1,-1,"Учиться чему-то новому - хорошо. А учиться у человека, который не только знает, но искренне любит своё дело - просто замечательно. Мне посчастливилось учиться именно у такого человека. Ник, спасибо за уроки, за знания, за навыки и за передавшуюся мне страсть к кайтсерфингу. Всем рекомендую! Время за уроками пролетает незаметно, но познавательно, с дозой адреналина. Начните, и все поймёте сами ;)",Số 19 trên 26 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Mũi Né,https://www.tripadvisor.com.vn/Attraction_Review-g1009804-d17792799-Reviews-Red_Dot-Mui_Ne_Phan_Thiet_Binh_Thuan_Province.html
Cat Ba View,-1,5.0,-1,-1,"We met le Trung by chance, because we were hosted at the hotel next to his office. We immediately appreciated his way of proposing discreetly some trips, without insisting and offering very convenient prices from the outset, sparing us bargaining, and setting up a trust atmosphere. Le trung arranged for us a 1-day boat trip in lan ha bay, with kayak, monkey island visit, floating fishermen’s village. We were afraid it could be long for our2 daughters of 2 and 9-years, but it was just perfect, well rhythmed and nice. Based on this great experience we also asked le trung to organise for us the liaison cat ba/tam coc. We took the bus of 12.30, the good surprise was that we took the speed boat (hydroglisseur)and the whole trip was very effective.
I definitely recommend Le trung, manager of Cat ba View, for his solicitude, kindness, sincerity and discrete and effective support. And the quality of the services he offers. Thanks again!",Số 48 trên 75 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Cát Bà,https://www.tripadvisor.com.vn/Attraction_Review-g737051-d12455764-Reviews-Cat_Ba_View-Cat_Ba_Hai_Phong.html
Vung Tau City Hash House Harriers - VTCH3,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/39/95/47/everyone-had-a-great.jpg?w=1000&h=800&s=1,"I love hiking in the mountains and I love new and beautiful places. I have taken part in numerous hikes to various beautiful places. I like big companies, there is always someone to talk to. I have many friends and we keep in touch often. Join the hikes and you will remember this great time forever! Thanks to the organizers of the hikes!",Số 7 trên 20 Chuyến tham quan & hoạt động ở Vũng Tàu,https://www.tripadvisor.com.vn/Attraction_Review-g303946-d23585895-Reviews-Vung_Tau_City_Hash_House_Harriers_VTCH3-Vung_Tau_Ba_Ria_Vung_Tau_Province.html
Cho Thuê Xe Máy Nguyen Tu,-1,4.0,"112 Nguyễn Văn Cừ Quận Long Biên, Hà Nội 100000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/56/d4/22/cho-thue-xe-may-t-i-ha.jpg?w=900&h=600&s=1,"Chúng tôi là người sài gòn ra hà nội du lịch. Và đã thuê xe tại đây. Nhưng dịch vụ thì cực kì kinh khủng. Ông chủ lúc nào cũng thể hiện mình có tiền và thái độ hách dịch, Kiểu như thuê thì thuê không thuê thì thôi. Hỏi mặc cả và giờ trả xe thì bảo là chỉ đúng 5 giờ hciều trả, Không thuê thì thôi. Rồi nào là chú mày cho thuê xe ở đây hơn 20 năm rồi. Mua được cả nhà mặt phố ở nguyễn văn cừ rồi. Nói chung thái độ hách dịch và kiểu như không muốn phục vụ khách việt nam. Mà chỉ chăm chăm vào cho mấy ông tây thuê để chặt chém thôi. Mình khuyên các bạn nếu đi du lịch hoặc đi công tác thì tốt nhất đừng nên thuê ở đây. Vừa mất tiền mà lại mang thêm bực bôi. vào người. Tốt nhất lên mạng tìm rất nhiều cửa hàng khác uy tín mà chất lượng. Trừ Văn chính, thuê xe nguyễn văn cừ ra các bạn nhé",Số 565 trên 960 Hoạt động ngoài trời ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d9826317-Reviews-Motorbike_Rental_Nguyen_Tu-Hanoi.html
Dana Travel,-1,4.5,-1,-1,"Tôi và Công Ty CSC Jackpot rất vui vì được sử dụng dịch vụ từ Dana Travel từ việc HDV hết sức nhiệt tình, quan tâm tới khách một cách chân thành. Và hơn nữa các điểm đến trong chương trình được tổ chức rất chuyên nghiệp gần như hiểu rõ được tâm lí của khách du lịch muốn gì từ chuyến đi này. Rất cảm ơn Dana Travel đã giúp chúng tôi có một chuyến đi thật thú vị, tôi sẽ giới thiệu với bạn bè của tôi đến Công Ty Dana Travel này biết đến nếu được đi du lịch lần nữa tôi sẽ chọn Dana.",Số 23 trên 88 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d11704788-Reviews-Dana_Travel-Da_Nang.html
Go Local Phong Nha,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/08/bc/37/a2.jpg,"My partner and I did one day Around Phongnha with local expert. It was one of our best day on my Vietnam trip. Dong our local guide were amazing, He is so friendly, knowledgeable… He love what he does. Our local driver who are the farmers. They are really helpful and friend as well. We felt safe while being back on thier bike. Paradise cave is unbelievable.Boat ride was amazing as well. We had a swim in the river which was really nice. We are very glad that we did this trip. Its way better than being in the bus tour. you could support more Local too.
Highly recommend this activity",Số 5 trên 10 Phương tiện giao thông ở Phong Nha,https://www.tripadvisor.com.vn/Attraction_Review-g13163545-d18453226-Reviews-Go_Local_Phong_Nha-Phong_Nha_Quang_Binh_Province.html
Tâm Travel,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/56/c8/1a/tour-operator-dept.jpg?w=1200&h=900&s=1,"Herzlichen Dank an das sehr sehr gute Team von Tam Travel!

Wir haben eine Rundreise gebucht Hanoi - Halong Bucht - Hoi An - Hue - Ho Chi Minh Stadt - Menkong Delta und haben eine der schönsten Reisen erleben dürfen. Die Organisation von Tam Travel war vor der Reise sehr detailliert und auch während der Reise konnten wir das Team jederzeit um Rat ansprechen. Es war eine perfekte Mischung aus Kultur, Sehenswürdigkeiten, Kulinarisch war es der Hammer, Erholung und Einführung in das Land. Selbst für unseren Sohn (12 Jahre) war es eine Bereicherung und eine Horizonterweiterung! Die Reiseführer waren deutschsprachig und haben uns, durch ihr Fachwissen, das Land Vietnam näher gebracht und dazu beigetragen, dieses tolle und aufregende Land in naher Zukunft wieder zu besuchen!
Wir können Tam Travel sehr empfehlen. Es ist ein tolles Land mit herzlichen Menschen und das Essen ist genial! Wir freuen uns heute schon auf die nächste Reise (-:",Số 88 trên 224 Lớp học & hội thảo ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d7043210-Reviews-Tam_Travel-Hanoi.html
Flamingo Laocai Motorbike Tours and Rentals,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/bb/dd/57.jpg,The guy here is very helpful and competent. He help me to fix the bike I rented in another agency. Thanks.,Số 2 trên 9 Chuyến tham quan & hoạt động ở Lào Cai,https://www.tripadvisor.com.vn/Attraction_Review-g737052-d17766421-Reviews-Flamingo_Laocai_Motorbike_Tours_and_Rentals-Lao_Cai_Lao_Cai_Province.html
AHATRIP VN TRAVEL COMPANY,-1,5.0,-1,-1,-1,Số 5 trên 11 Đồ ăn & Đồ uống ở Sapa,https://www.tripadvisor.com.vn/Attraction_Review-g311304-d22995475-Reviews-AHATRIP_VN_TRAVEL_COMPANY-Sapa_Lao_Cai_Province.html
Saigontourist Travel Vietnam,-1,4.5,-1,-1,"Phú Quốc is Ok but Bải Sao beach is not recommended for tourists as the beach is littered with paper and plastic wrapping rubbish. Phu Quoc light show is world class. Aquarium is also nice. Winwonders is great entertainment, fun for families. Tour guide is friendly! Accommodation booked for 5 * but given something like <4 *",Số 45 trên 147 Lớp học & hội thảo ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19565105-Reviews-Saigontourist_Travel_Vietnam-Ho_Chi_Minh_City.html
Hiking Vietnam Day Trips,-1,5.0,-1,-1,"We were delighted with the wonderful experience on our trip to northwest Vietnam. It was outstanding in every respect...intellectually interesting and physically challenging. The mix of trekking & driving worked very well. Most importantly we appreciated the services of Kai (sp?) our guide. We learned so much from him and through him. His support staff, motorcycle porter, porter and driver, also were excellent. Hard workers looking after us. The food was always very delicious. Thank you very much for working with us to create such a memorable experience.",Số 567 trên 960 Hoạt động ngoài trời ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d2103505-Reviews-Hiking_Vietnam_Day_Trips-Hanoi.html
Destinasia Tour,-1,5.0,-1,-1,-1,Số 61 trên 273 Phương tiện giao thông ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d17559281-Reviews-Destinasia_Tour-Ho_Chi_Minh_City.html
ATM Travel Vietnam,-1,4.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/f1/80/7c/logo-atm.jpg?w=500&h=400&s=1,"We took a car and guide from this agent last week, all are good. They are responsive and helpful. We love the dinner in Dong Van and Meo Vac very much.",Số 356 trên 556 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d25125998-Reviews-ATM_Travel_Vietnam-Hanoi.html
Columbus Travel Vietnam,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/2c/db/b0/ninh-binh-that-tourists.jpg?w=1200&h=900&s=1,"I reached out to Columbus Travel last minute for help with booking a cruise in the Halong Bay area. Within less than 12 hours, me and my girlfriend were able to book and start our cruise journey.

It was an extremely memorable and enjoyable experience and would definitely not have been possible without the speedy and professional responses of the Columbus Travel team. We were also able to get our cruise at a rate better than others who booked the same cruise which was an added bonus on top of everything.

Would highly recommend reaching out to Columbus travel if you're looking to travel in Vietnam.",Số 357 trên 556 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17695801-Reviews-Columbus_Travel_Vietnam-Hanoi.html
DMC ASIA,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/04/a4/63.jpg,"- Well organised tour,
- The tour guide was so nice and helpful.
- A good way to travel beside buying tours from ship.",Số 62 trên 273 Phương tiện giao thông ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d15791798-Reviews-DMC_ASIA-Ho_Chi_Minh_City.html
Hoi An Travel,-1,3.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/32/8a/5b/dr0203-fun-relaxation.jpg?w=1000&h=800&s=1,"Tôi tham gia chương trình du lịch Cooking Class tại Làng rau Trà Quế. Tôi rất ấn tượng về anh chàng đầu bếp, anh ấy rất vui tính và nói được nhiều ngôn ngữ. Tôi không biết tên anh ấy, chỉ nghe mọi người gọi là Mr Tú. Anh ấy luôn luôn cười, về kỹ thuật nấu ăn rất giỏi.
Món ăn ở đây rất ngon, đặc biệt là Bánh xèo, nó rất thơm, ăn kèm theo rau Trà Quế thật là tuyệt vời.

Cảm ơn Hoi An Travel day tours.

I love you so much !",Số 180 trên 315 Hoạt động ngoài trời ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d6941867-Reviews-Hoi_An_Travel-Hoi_An_Quang_Nam_Province.html
Bravo Indochina Tours,-1,3.5,-1,-1,"The below is a complaint we are lodging against Bravo Indochina. This will also be repeated via other social media platforms including Tripadvisor.

We made our booking with Bravo Indochina (via Tour Radar) two months ago and were initially impressed with their statement of, 'We hope our dedication and commitment can be the best assurance of the quality of service you can expect from Bravo Indochina Tours'. Unfortunately, our experience was far from this, and the problems started immediately.

Problems before departure:

1. Tour dates booked incorrectly with confirmation being sent to us showing the arrangements starting in November 2022 and finishing in September 2022!

2. We had an original print out of the itinerary, and it states Domestic flights were included. We paid in full and later were told that two of the flights were not included. Mysteriously the wording on the itinerary appeared to be dynamically changed and we were forced to pay more, which amounted to USD$229pp more. Bravo denied anything was changed, but our print-out proved otherwise

3. We requested to be picked up from a local hotel on day one in Phnom Penh instead of at the airport. We asked for 12 noon, but the itinerary was sent to us showing 12 midnight. Surely the person typing this would have realised this was an obvious error, but the errors and issues just kept on coming!

4. On the second day of the tour, the itinerary mentioned we were having a 'full day tour' of Phnom Penh starting at 0725, but the airport transfer was booked for 1300. Not sure how they thought this was a 'full day tour' instead of a 'half day' tour?

5. The itinerary stated the Angkor Wat tour started at 0900, but they were calling it a 'Sunset tour' without any suitable explanation given as to what we would be doing for the entire day until the actually sunset at 1730!

6. Another itinerary mistake that just showed no attention to detail for the excursion in Hoi An. It stated the My Son Sanctuary tour started at 2350 and finished at 0450!... Seriously, was anyone reading the itinerary!.. We ended up not doing this anyway.

7. Booking numbers for the flights were not shown on the itinerary, which concerned us. We were told to not worry about that and the airlines would have our details. In the end, we had every right to worry as will be explained further below.

8. We were told the Sunset tour river cruise in Phnom Penh would pick us up around 1500 and then the sunset would be at 1730. We thought the pick-up time was very early but accepted it.... As it turned out in reality, we were not picked-up until 1630.

Tour departure onward:

Day 1: The transfer from our local hotel to our first hotel on the tour (G Mekong) was provided with a non-English speaking driver in a Tuk-Tuk.... The image provided on the itinerary provided by Bravo Indochina showed a comfortable van and stated the driver would be English speaking. We appreciate we were not coming from the airport, but a taxi at least should have been provided. Instead, we had a Tuk Tuk with luggage on our laps roaring through the streets of Phnom Penh. The driver was supposed to arrive at 1200 noon, but instead turned up at 1100am whilst were having a late breakfast and therefore had to be turned away by hotel Management until 1200 noon.

Day 2: We were given the inclusions for the tour of Phnom Penh that was re-scheduled to 0700am, but the driver did not arrive until 0720am. After we rushed breakfast for the supposed 0700 pick-up time and based on the wording of the itinerary were expecting a decent view of the Royal Palace. In reality we were whisked past, and it was almost a blink, and you would miss it moment. We even had to mention to the guide about the visit and he seemed to be surprised that we were wanting to see it. The driver also thought the time stated on the itinerary for the flight departure to Siem Reap of 1300 was too late and was suggesting 1130 instead, but eventually sorted things out with Bravo Indochina with a compromised time.

Upon arrival in Siem Reap, we were offloaded at The Sanctuary Residence Siem Reap hotel. This was certainly not a sanctuary. The bed was so hard, that we had to end up asking to change rooms for the second night and signs inside the lobby mentioning not bringing firearms into the property was a little disconcerting.

Day 3: The bad experience at the hotel continued with an abysmal breakfast. There were three staff standing at the entrance to the restaurant to welcome us, but none of them seemed to want to do any work to replenish the so called 'buffet' with empty juice containers and scraps left in the Bain-maries. The restaurant opening times stated that breakfast was still had an hour to go, but there was virtually nothing left, and I was forced to speak to Management to get the staff to re-fill the breakfast items. The whole situation was so bad that we decided to eat out independently the following morning at a Cafe.

We then flew to Ho Chi Minh city. Upon exiting the Arrivals Hall our driver was nowhere to be seen. We eventually found our driver, but he did not have our names on his sign and for some reason had an 'Intrepid' holidays logo instead of 'Bravo Indochina'.. We ended up being dumped at the 'Blue Diamond Luxury Hotel. This property may look okay in the pictures, but it is certainly not suitable for Western travellers. The decor and restaurant offerings seem more geared to the local Asian market. The only good thing about this hotel was the location.

Day 4: Today was a tour to the Cu Chi Tunnels with lunch. I don't think the guide was reading the itinerary as tour spots were either missed or jumbled around. It is appreciated that you need to be flexible on vacation, but no explanation was given for the changes and it always kept us guessing if points would be missed and as it turned out we did miss the local market and documentary film. Lunch was beyond terrible. We barely ate anything. The Waitress seemed a bit upset, but what do you expect when options are not supplied, and you are just expected to eat foreign food without any explanation in English provided to advise what you are eating. No thought was given for clients coming from a Western country.

Our Vietnam airlines flight from Ho Chi Minh to Da Nang got changed to a later time, which was totally unnecessary and meant we did not get to Hoi An until 2200. Our guide to the Cu Chi tunnels was aware of the change, but Bravo Indochina failed to tell us at the same time. Bravo advised the change was done by the airline, but Vietnam airlines provided us a screenshot of the air booking and it showed the booking was ticketed on 12 Nov for the later flight. If Bravo had actually booked us on the flight shown on the itinerary, it wouldn't have been necessary for the guide to take us to the sheltered workshop with staff making lacquer art in a factory. We had no interest in this at all and I'm sure the guide did not like us not making any purchases and thus missing out on a potential kick-back.

Arriving in Hoi An much later in the day than expected, we were eventually given the room category (river view) that was shown in the itinerary picture and that Bravo Indochina confirmed they would request. This was the view we were really looking forward to, but the hotel initially tried to give us a room at the back of the property, which was not appealing at all. The issue with the room was the last thing we needed after a long day and the hotel made us feel like we were trying to get something for free.

We asked Bravo Indochina what compensation could be provided for these continual issues as they were certainly not volunteering anything before this, and they advised they could provide a dinner for us. We never ended up getting this meal as the company could not find a suitable Western restaurant for us. They only seemed to want to keep constantly steering us towards a Pan-Asian style eatery in Hanoi that they had contracted. We ended up with nil compensation as it all seemed too difficult for them.

Day 5: Another itinerary mistake with the journey from Hoi An to Hue. It stated at 0700 departure, but at the same time, it mentioned 'enjoying a morning at leisure'.... Why was this not being picked up by staff at Bravo Indochina?... An obvious mistake and we had to fight to get our morning at leisure until 1100am.

Upon arrival in Hue, it was obvious there was really only one thing to see in the city for tourists and that is the Citadel. We really could have missed this and would rather have stayed longer in Hoi An or at the next spot in Hanoi. The two-three hour journey to get there was not worth it and Bravo conceded that Hanoi was much more interesting than Hue.

Day 6: The Vietnam airlines flight shown on the itinerary was changed to budget carrier Vietjet. We therefore were expected to get up earlier again unnecessarily because of this change. It was explained the original flight shown on the itinerary was not suitable, but why was it shown if it wasn't?.. Again, lack of attention to detail or an error?... We spoke to Customer Service at Vietnam airlines and they confirmed we were never booked on the flight shown on the itinerary. We should be compensated for this change to a lower class of carrier than what was paid for, which we worked out was half the price of Vietnam airlines. All of this confirmed to us the real reason the flight booking numbers not being supplied was because in our opinion the flights were not booked when the itinerary documents were emailed.

After arriving in Hanoi, we were met by the guide for the city tour in a sedan. He seemed to think we would be driving around for the duration of the tour and knew nothing about the rickshaw component mentioned in the itinerary. He did call his office and got it organised, but it was concerning that he did not know about the rickshaw ride, which ended up being the best part of the tour and we would have been very disappointed if we had of missed out.

The hotel in Hanoi was the Hanoi Nostalgia Hotel & Spa. We were given a room overlooking an inner courtyard but had expected a room at the front of the property. The room attendant told us the rooms at the front were VERY noisy and therefore we stayed with the room provided. When we came back for our second visit after the Halong Bay excursion we were then put into a room at the front, and it turned out the rooms have double doors facing the street and therefore noise was not an issue at all. Unfortunately, the hotel was caught out with this lie.

Day 7: We were really looking forward to the Halong Bay Cruise. Yet again the itinerary was incorrect and stated we would be travelling with a company called Indochina Junk. We had researched that cruise company and were happy with what was going to be offered. As it turned out, we were put onto a company called Cozy Bay Cruises. What a dump of a vessel!!.. It started with an uncomfortable bus taking us to the pier and once we got on the boat, we had a cabin with a bathroom that flooded from a mysterious water source, a shower door that did not seal properly and a bathroom curtain that we could not open and close. Most of the food and fortunately our fellow travellers were the only saving grace.

The guide for the Halong Bay excursion advised us before travelling back to Hanoi that our hotel in Hanoi had been changed. This was supposedly done to upgrade us to a nicer property. We are not sure what the true reason for the change was and were even questioning if our original hotel had been booked, but we actually liked our original hotel in old Hanoi and had booked to go to see the Water Puppets near the hotel.

We were two men travelling on this holiday, but the hotels and drivers seemed to be often confused and were expecting a man and a woman. Even one of our air tickets said Ms instead of Mr, that really could have caused a problem at the airport, but fortunately did not. Again, attention to detail by Bravo Indochina was lacking. WhatsApp messages would come through saying Hi Sell, instead of Hi Mr Sells.

It seemed almost impossible to get straight answers from Bravo Indochina as our difficult questions were either not answered or very minimally answered. This all proved very frustrating and ruined the vacation. We know Bravo Indochina have the right to change the itinerary, but it seemed to be a convenient excuse to cover up mistakes and it always worked to our detriment.

Final documents were also very slow in coming and had to be chased up though Tour Radar.

All in all, this vacation was a total disaster from start to finish and we would like to see an adequate response from Bravo Indochina and Tour Radar with suitable compensation.",Số 90 trên 224 Lớp học & hội thảo ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d7057241-Reviews-Bravo_Indochina_Tours-Hanoi.html
AYAGO VIỆT NAM,-1,5.0,-1,-1,Đội ngũ Ayago rất năng động. Sản phẩm dịch vụ chất lượng. Hy vọng nhanh hết dịch để cùng QUẨY cùng Ayago.,Số 4 trên 19 Vui chơi & Giải trí ở Nha Trang,https://www.tripadvisor.com.vn/Attraction_Review-g293928-d23138285-Reviews-AYAGO_VI_T_NAM-Nha_Trang_Khanh_Hoa_Province.html
Hong Van Beach,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/df/66/9e/the-beach.jpg?w=900&h=700&s=1,"Bãi biển đẹp và sạch sẽ
Phương tiện di chuyển là xe điện, xe máy và xe đạp
Người dân thân thiện, món ăn ngon",Số 3 trong 18 hoạt động giải trí tại Dao Co To,https://www.tripadvisor.com.vn/Attraction_Review-g12844967-d19737091-Reviews-Hong_Van_Beach-Dao_Co_To_Quang_Ninh_Province.html
Drums Workshop HCMC,-1,5.0,-1,-1,"This man introduced me to the drums. I'm lucky that he is my first mentor. I am pleased to play with him whenever possible. explains very clearly the important, great plays and a great person.",Số 41 trên 158 Vui chơi & Giải trí ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d17604504-Reviews-Drums_Workshop_HCMC-Ho_Chi_Minh_City.html
Indochina Charmtours,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/e6/d1/71.jpg,"Hello Indochina Charm Tours staff. Thank you for your follow-up email regarding my family 15-day vacation trip to Viet Nam in February 2018. In regards to my experience with this trip, I must say that Indochina Charm Tours services throughout the trip met our expectations in 3 keys requirements of a vacation trip, which are: Nice/clean hotels, delicious meals on the trip and knowledgeable, friendliness of the tour guides and professionalism of your entire administration staffs. Personally, I'd strongly recommend Indochina Charm Tours to anyone who is planning to take a trip to Vietnam.",Số 36 trên 135 Vui chơi & Giải trí ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d23478429-Reviews-Indochina_Charmtours-Hanoi.html
Fansipan 3143 Travel,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/82/0c/1d.jpg,"Prior to our booking, Terribletour has promptly replies to our queries and made booking a pleasant process.
The hike to fansipan was amazing with wonderful tour guide Minh. He speaks English quite fluently and has a good sense of humour. He shares his interesting knowledge of the forest as we hike.
He is very caring and attentive to our needs. He noticed that me and wife are not as fit and gets tired easily, he initiated a lot of times if we need a short breaks throughout the whole hike.
He created pleasant surprise by plucking wild mushroom
during the hike so that we can have delicious mushroom soup for dinner.
Thank you Minh for taking care of us, and you are a great asset to the company.",Số 73 trên 152 Hoạt động ngoài trời ở Sapa,https://www.tripadvisor.com.vn/Attraction_Review-g311304-d17398689-Reviews-Fansipan_3143_Travel-Sapa_Lao_Cai_Province.html
Chuong Nguyen,-1,5.0,-1,-1,"What a great way to see a great place!

I thoroughly enjoyed the 25 or so km walk through this still low-key rural area. It was spread over most of 2 days and a very relaxed, informative ramble with our guide, Mr. Chuong Nguyen. He seemed well informed generally and very well known to locals who often stopped to chat. He spoke English quite well enough to keep us in the know.

Some of the folks I was with were not prepared for the walking so Chuong arranged for our driver to pick them up along the way.

Pu Luong has a local and traditional feel to it. It's super lush, small villagers and farmers were doing what they'd been doing for generations. And as was my experience in Vietnam almost universally, they were oh so friendly and kind.

I loved seeing how simple irrigation techniques keep the rice growing. A woman graciously stopped spinning cotton to show us how local Hill People wore the beautiful weaving she produced. The inter-village soccer match we happened upon was also great fun!

We had a great stay at our homestay in Pu Luong which featured individual huts for guests. The food and hospitality was great!

Our tour had been seen to by our hosts at the Trang An Precious Homestay. It was well organized the the guide and driver were great choices!

And I'm not saying that just because the three of us went out for a beer afterwards! 😆

So overall, if you want a great walk in beautiful, rural Vietnamese countryside, this tour is for you!",Số 17 trên 28 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Ninh Bình,https://www.tripadvisor.com.vn/Attraction_Review-g303945-d17526300-Reviews-Chuong_Nguyen-Ninh_Binh_Ninh_Binh_Province.html
THANKS TRAVEL - HOI AN,-1,5.0,-1,-1,"Notre hôtesse Thanh (an bang garden beach homestay) nous a recommandé notre guide Duc pour visiter Hoi An autrement. Nous avons choisi le circuit 1 à vélo pour visiter les magnifiques paysages de Hoi An qui se composent aussi de verdures, de rizières et de fleuves. Duc est un enfant du pays et grâce a lui, nous avons pu vivre une expérience des plus authentiques auprès des locaux qu'il connaît et aide au quotidien. Il nous a régalé pour le déjeuner avec une cuisine familiale et pleine de saveurs. Un éco-tour comme on les aimes et que l'on veut recommander et partager pour être dépaysé et faire le pleins de souvenirs.

If you want to travel differently and with authenticity at a slow pace, don't hesitate to do the bike tour (tour 1) with Duc. The countryside of Hoi An is beautiful with the rice fields, the rivers and the peaceful local life. We had an amazing time and ate great food thanks to Duc and I highly recommand him as he is a child of Hoi An and is contributing to make the life of the locals a little better ;)",Số 65 trên 127 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d20213758-Reviews-THANKS_TRAVEL_HOI_AN-Hoi_An_Quang_Nam_Province.html
Kart1,-1,4.0,-1,-1,"The track is good but the service is absolutely awful. Me and a friend went here together to race each other but they gave my friend a child's kart without telling us beforehand. The race was pointless since there were only two of us on the track and since my speed was twice my friend's. They charged my friend the same price as an adult cart and when we talked to them about, they had the nerve to tell us it was because ""she was short.""

Đường đua thì ok nhưng phục vụ thì tệ cực kỳ. Tôi và một người bạn đến đường đua để đua nhau, nhưng họ lại đưa bạn tôi chiếc xe cho trẻ con mà không thèm báo trước. Cả đường đi chả có ý nghĩa gì vì chỉ có hai đứa đua mà tốc độ xe tôi thì gấp đôi tốc độ cô ấy. Họ tính tiền bạn tôi theo giá vé người lớn và khi bọn tôi nói với họ và yêu cầu giải thích thì họ lại kêu là do bạn tôi thấp.",Số 170 trên 424 Hoạt động ngoài trời ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d13217248-Reviews-Kart1-Ho_Chi_Minh_City.html
Catba Luxury Day Trip Cruise - 8hour Halong & Lan Ha Bay,-1,5.0,-1,-1,"Rất đáng tiền, chuyến đi tuyệt vời, nhân viên nhiệt tình chu đáo, cảnh quan đẹp..Tôi rất thích. <3 <3 <3",Số 172 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17445241-Reviews-Catba_Luxury_Day_Trip_Cruise_8hour_Halong_Lan_Ha_Bay-Hanoi.html
Du Lịch Cồn Phụng,-1,3.5,-1,-1,"Đi với đoàn học viên tiếng Anh thật vui, vui nhất là ngồi xem hát truyền thống và thưởng thức miếng bánh và trà mật ong ngọt ngào. Mật ong nguyên chất được bán tại chính nhà vườn, thật thú vị bởi người lấy mật thật dũng cảm với bầy ong đông đảo.",Số 2 trên 3 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Mỹ Tho,https://www.tripadvisor.com.vn/Attraction_Review-g469417-d7988904-Reviews-Con_Phung_Tourist-My_Tho_Tien_Giang_Province_Mekong_Delta.html
88 Trip,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0f/fe/d4/dc.jpg,"Dịch vụ chỉnh chu, giá cả phù hợp. Guide đa năng, các điểm tham quan rất tuyệt.! Sẽ sử dụng lần sau và giới thiệu bạn bè Cty Tour 88 nay!",Số 16 trên 54 Phương tiện giao thông ở Đảo Phú Quốc,https://www.tripadvisor.com.vn/Attraction_Review-g469418-d25182463-Reviews-88_Trip-Phu_Quoc_Island_Kien_Giang_Province.html
