Title,Price,Rating,Address,Img_URL,Description,Rank_of_province,Link_ShoppingTour,,,
Iri Hoi An Tattoo,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/36/8a/50/iri-tattoo-piercing-hoi.jpg?w=800&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d25174888-Reviews-Iri_Hoi_An_Tattoo-Hoi_An_Quang_Nam_Province.html,,,
Tuan Tu,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d25255981-Reviews-Tuan_Tu-Hanoi.html,,,
Eco Bambou,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d25251132-Reviews-Eco_Bambou-Hoi_An_Quang_Nam_Province.html,,,
Forty Five,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g25105145-d25180736-Reviews-Forty_Five-An_Hoi_Hoi_An_Quang_Nam_Province.html,,,
Nhà Và,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d24421992-Reviews-Nha_Va-Ho_Chi_Minh_City.html,,,
Hoian Custom Print,-1,-1,"84/20 Tran Quang Khai, Cam Chau, Hoi An, Hội An 560000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d24863140-Reviews-Hoian_Custom_Print-Hoi_An_Quang_Nam_Province.html,,,
Ho Khanh Secondhand Clothing,-1,-1,"76 đường 17, phường linh trung, quận thủ đức, Thành phố Hồ Chí Minh 700000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d24871122-Reviews-Ho_Khanh_Secondhand_Clothing-Ho_Chi_Minh_City.html,,,
Zimoi Oud,-1,-1,"50 P. Đào Duy Từ, Hà Nội 11000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d24894494-Reviews-Zimoi_Oud-Hanoi.html,,,
Unique Hoi An,-1,-1,"155B Nguyễn Phan Vinh, An Bang, Hội An 580000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/af/89/16/home-decor-made-from.jpg?w=800&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d24900687-Reviews-Unique_Hoi_An-Hoi_An_Quang_Nam_Province.html,,,
Lusi Tailor,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d24901008-Reviews-Lusi_Tailor-Hoi_An_Quang_Nam_Province.html,,,
Thảm len Hàng Kênh,-1,-1,"Hoàng Mai căn số 21, 2nd AVE, KĐT The Manor Central Park, Hà Nội 10000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/48/f0/ff/phong-khach-khu-tr-i.jpg?w=800&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d25942772-Reviews-Th_m_len_Hang_Kenh-Hanoi.html,,,
Đồng Phục Gia Minh,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g1224292-d25965331-Reviews-D_ng_Ph_c_Gia_Minh-Pleiku_Gia_Lai_Province.html,,,
Đi Outdoor,-1,-1,"587 Hoàng Diệu, Đà Nẵng 550000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/35/aa/17/gh.jpg?w=800&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d26101516-Reviews-Di_Outdoor-Da_Nang.html,,,
Kimonista,-1,-1,"18 Tran Ngoc Dien, Thao Dien, Thành phố Hồ Chí Minh 70000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d26103509-Reviews-Kimonista-Ho_Chi_Minh_City.html,,,
Sen Hong,-1,-1,"9 Ng. 121 Chùa Láng, Hà Nội 10000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d25799948-Reviews-Sen_Hong-Hanoi.html,,,
Osen Vietnam,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d25672473-Reviews-Osen_Vietnam-Da_Nang.html,,,
I Choose Tailor,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d25897423-Reviews-I_Choose_Tailor-Hoi_An_Quang_Nam_Province.html,,,
Cửa Hàng Tiện Lợi Festival Go,-1,-1,"3 - 5 Pham Van Dong, Nha Trang 65000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293928-d25579067-Reviews-Cua_Hang_Tien_Loi_Festival_Go-Nha_Trang_Khanh_Hoa_Province.html,,,
Hà Gia Kimono & Pyjamas,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d25371971-Reviews-Ha_Gia_Kimono_Pyjamas-Hoi_An_Quang_Nam_Province.html,,,
So Young,-1,-1,"56 Ba Trieu, Hang Bai, Hoan Kiem, Hà Nội 11020 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d25372050-Reviews-So_Young-Hanoi.html,,,
Taurus Tattoo,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g21301834-d25395407-Reviews-Taurus_Tattoo-Tay_Ho_Hanoi.html,,,
Nam An Crafts & Café,-1,-1,"158 Bạch Đằng Hải Châu 1, Đà Nẵng 50000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d26146447-Reviews-Nam_An_Crafts_Cafe-Da_Nang.html,,,
Yến Sào Tiến Phương JSC - Chi Nhánh Gò Vấp,-1,-1,"146/2/30 Số 30, Phường 6, Gò Vấp, Thành phố Hồ Chí Minh 71412 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d24986369-Reviews-Yen_Sao_Tien_Phuong_JSC_Chi_Nhanh_Go_Vap-Ho_Chi_Minh_City.html,,,
VIETOURIST HOLDINGS,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/1c/99/ab/caption.jpg?w=1200&h=1200&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d25181323-Reviews-VIETOURIST_HOLDINGS-Ho_Chi_Minh_City.html,,,
Pearl Hcm,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d24984477-Reviews-Pearl_Hcm-Ho_Chi_Minh_City.html,,,
Mỡ Corner - Handmade leather,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/e2/d7/fc/welcome-to-my-little.jpg?w=800&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g311303-d24982652-Reviews-M_Corner_Handmade_leather-Chau_Doc_An_Giang_Province.html,,,
Hanoi Airport Transfers,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/1e/ed/f3/caption.jpg?w=900&h=900&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d25003209-Reviews-Hanoi_Airport_Transfers-Hanoi.html,,,
The Vape Club,-1,-1,"60 Nguyễn Lương Bằng, Hà Nội 100000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d20342856-Reviews-The_Vape_Club-Hanoi.html,,,
Kann's Clothing,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d21048575-Reviews-Kann_s_Clothing-Hanoi.html,,,
Danangsale,-1,-1,"16 Nguyễn Sơn Hà, Đà Nẵng 550000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/78/8c/e4/getlstd-property-photo.jpg?w=800&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d21064150-Reviews-Danangsale-Da_Nang.html,,,
Pinocchio Saigon,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/78/63/39/pinocchio-saigon-s-corner.jpg?w=800&h=500&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21051682-Reviews-Pinocchio_Saigon-Ho_Chi_Minh_City.html,,,
Phuong Nam Bookstore,-1,-1,"17 Thái Nguyên, Phước Tân, Nha Trang 650000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293928-d21075764-Reviews-Phuong_Nam_Bookstore-Nha_Trang_Khanh_Hoa_Province.html,,,
Jenny Nguyen,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/4e/a7/28/caption.jpg?w=1100&h=-1&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d17736441-Reviews-Jenny_Nguyen-Hoi_An_Quang_Nam_Province.html,,,
Tình Cờ Jewellry,-1,-1,"73 Phan Châu Trinh Minh An, Hội An 560000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d17546807-Reviews-Tinh_Co_Jewellry-Hoi_An_Quang_Nam_Province.html,,,
Papaya T-shirt,-1,-1,"18 Phan Bội Châu, Hội An 560000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d19139080-Reviews-Papaya_T_shirt-Hoi_An_Quang_Nam_Province.html,,,
Saigon Boutique - Nhớ Sài Gòn Xưa,-1,-1,"58 Lê Lợi Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19139129-Reviews-Saigon_Boutique_Nho_Sai_Gon_Xua-Ho_Chi_Minh_City.html,,,
Trầm Hương Hoàng Giang,-1,-1,"L40 Đường số 11, Khu dân cư Him Lam, Phường Tân Hưng, Quận 7 Hoang Giang Agarwood, Thành phố Hồ Chí Minh 700000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/c6/29/ef/haga-agarwood-chips.jpg?w=800&h=500&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19243585-Reviews-Hoang_Giang_Agarwood-Ho_Chi_Minh_City.html,,,
EnVogue Home,-1,-1,"08 Lê Duẩn Ba Đình, Hà Nội 100000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d19254819-Reviews-EnVogue_Home-Hanoi.html,,,
Juan's Brother Bespoke,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d19255190-Reviews-Juan_s_Brother_Bespoke-Hanoi.html,,,
Princess Jewelry,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/23/29/0f/princess-jewelry-16-nguyen.jpg?w=800&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298086-d20269506-Reviews-Princess_Jewelry-Phan_Thiet_Binh_Thuan_Province.html,,,
Trà Việt,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/2f/bf/cd/khong-gian-t-i-c-a-hang.jpg?w=800&h=500&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d20328100-Reviews-Tra_Viet-Ho_Chi_Minh_City.html,,,
Cát Trắng,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g15327804-d20309978-Reviews-Cat_Trang-An_Hai_Dong_Son_Tra_Peninsula_Da_Nang.html,,,
Trà Việt,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/34/99/ab/tra-vi-t-ha-n-i.jpg?w=800&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d20355355-Reviews-Tra_Viet-Hanoi.html,,,
Stella - Luxury nails and spa,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g11981259-d20978568-Reviews-Stella_Luxury_nails_and_spa-Thuan_An_Binh_Duong_Province.html,,,
Vietnam Budget Car Transfers Company,-1,-1,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/a5/56/2d.jpg,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d20349080-Reviews-Vietnam_Budget_Car_Transfers_Company-Hanoi.html,,,
Trà Bà Vân,-1,-1,"21D, Ngõ 34 Văn Cao Phường Liễu Giai, Quận Ba Đình, Hà Nội 100000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/3a/99/20/getlstd-property-photo.jpg?w=800&h=500&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d20378522-Reviews-Ba_Van_Tea-Hanoi.html,,,
Natii,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d21045541-Reviews-Natii-Ho_Chi_Minh_City.html,,,
Shop đi Phượt,-1,-1,"42/19 Trần Hưng Đạo, Thành phố Hồ Chí Minh 700000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d23043883-Reviews-Shop_di_Phuot-Ho_Chi_Minh_City.html,,,
The Smoke Club - Vape Shop,-1,-1,"Số 1 Vọng Đức, Hàng Bài, Hoàn Kiếm, Hà Nội 100000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d23067239-Reviews-The_Smoke_Club_Vape_Shop-Hanoi.html,,,
Linh Handmade Yarn Store,-1,-1,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/10/7d/e3/07.jpg,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d21501680-Reviews-Linh_Handmade_Yarn_Store-Hanoi.html,,,
Hong Van Handmade Store,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d21359456-Reviews-Hong_Van_Handmade_Store-Hoi_An_Quang_Nam_Province.html,,,
Sieu thi Sua DHA - Tan Uyen,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g15512240-d21349857-Reviews-Sieu_thi_Sua_DHA_Tan_Uyen-Tan_Uyen_Binh_Duong_Province.html,,,
Làng yến Mai Sinh,-1,-1,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/1c/d2/3f.jpg,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293928-d21152102-Reviews-Lang_y_n_Mai_Sinh-Nha_Trang_Khanh_Hoa_Province.html,,,
Trầm Hương Minh Lâm,-1,-1,"50/4/21 Quang Trung Phường 10, Gò Vấp, Thành phố Hồ Chí Minh 700000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d17779912-Reviews-Tram_Huong_Minh_Lam-Ho_Chi_Minh_City.html,,,
Thanh Lan Shop,-1,-1,"02 Huynh Thuc Khang, Phan Rang - Thap Cham City, Ninh Thuan Province, Phan Rang-Tháp Chàm 660000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/6a/8e/fa/getlstd-property-photo.jpg?w=800&h=500&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g1005757-d17779942-Reviews-Thanh_Lan_Shop-Phan_Rang_Thap_Cham_Ninh_Thuan_Province.html,,,
Miss Áo Dài,-1,-1,"27B Nguyễn Đình Chiểu Đa Kao, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/67/3a/fc/b-ng-hi-u.jpg?w=800&h=500&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d17912247-Reviews-Miss_Aodai-Ho_Chi_Minh_City.html,,,
Dati Tailor,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d26518199-Reviews-Dati_Tailor-Ho_Chi_Minh_City.html,,,
Xiaomi Đà Nẵng,-1,-1,"488 Điện Biên Phủ, Đà Nẵng 55000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d26504716-Reviews-Xiaomi_Da_N_ng-Da_Nang.html,,,
PY Art Gallery,-1,-1,"2A Nguyen Thiep, Ben Nghe Ward, District 1, Thành phố Hồ Chí Minh 70000000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d26524812-Reviews-PY_Art_Gallery-Ho_Chi_Minh_City.html,,,
DANAWORLD TRAVEL,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/0a/be/2b/caption.jpg?w=1200&h=1200&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d26525819-Reviews-DANAWORLD_TRAVEL-Da_Nang.html,,,
Nhan Store,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/37/48/86/we-are-a-tailor-who-can.jpg?w=800&h=600&s=1,"La qualité du service est superbe! Des vendeuses à l’écoute et qui donnent de VRAIS conseils. Je leur ai montré une photo de ce que je voulais et elles me l’ont cousu sur mesure
Je recommande 🥰",Số 458 trên 620 Mua sắm ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d26530048-Reviews-Hoian_Colors_Tailoring-Hoi_An_Quang_Nam_Province.html,,,
Real Clothes,-1,-1,"75 Mạc Thị Bưởi Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d17321570-Reviews-Real_Clothes-Ho_Chi_Minh_City.html,,,
Xưởng May Thùy Linh,-1,-1,"21 Thái Thịnh 1 Đống Đa, Hà Nội 100000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/05/8d/25/getlstd-property-photo.jpg?w=800&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17653232-Reviews-Xuong_May_Thuy_Linh-Hanoi.html,,,
Legendary Chocolatier,-1,-1,"78-80 Trần Phú Tầng 3, Vincom Plaza, Phường Lộc Thọ, Nha Trang 650000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/19/12/12/getlstd-property-photo.jpg?w=800&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293928-d18929718-Reviews-Legendary_Chocolatier-Nha_Trang_Khanh_Hoa_Province.html,,,
Áo Phông - Hoian T-shirt,-1,-1,"26 Bạch Đằng Cẩm Châu, Hội An 560000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d17789523-Reviews-Ao_Phong_Hoian_T_shirt-Hoi_An_Quang_Nam_Province.html,,,
Mauve,-1,-1,"136/6 Lê Thánh Tôn Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/11/54/f0/mauve-corner.jpg?w=800&h=500&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d17816908-Reviews-Mauve-Ho_Chi_Minh_City.html,,,
Hoian Shopping Tours,-1,-1,"Tran Phu Street, Hội An 51000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d26359755-Reviews-Hoian_Shopping_Tours-Hoi_An_Quang_Nam_Province.html,,,
Journeys in Hue,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/cf/35/41/caption.jpg?w=900&h=900&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293926-d26375730-Reviews-Journeys_in_Hue-Hue_Thua_Thien_Hue_Province.html,,,
Taats&tie,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/e0/1a/97/our-products.jpg?w=800&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d26380666-Reviews-Taats_tie-Hanoi.html,,,
The Secret Hideaway Collection,-1,-1,"456 Lac Long Quan Street All five floor for art displays with 500 paintings all kinds, Tay Ho, Hà Nội 1000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/fc/84/08/pham-l-c-art.jpg?w=800&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g21301834-d26399884-Reviews-The_Secret_Hideaway_Collection-Tay_Ho_Hanoi.html,,,
Colin Martin Shoemaker,-1,-1,"Số 100 đường Trần Phú, Ba Đình, Hà Nội, Hà Nội 100000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/ef/af/8f/brown-patina-lazyman.jpg?w=800&h=500&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d26442404-Reviews-Colin_Martin_Shoemaker-Hanoi.html,,,
Cửa hàng túi xách và phụ kiện Thảo Nhi,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/ff/8d/73/welcome-to-thao-nhi-store.jpg?w=800&h=500&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d26458708-Reviews-Thao_Nhi_Fashion_Handbags-Hoi_An_Quang_Nam_Province.html,,,
EVT_TRAVEL,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/f2/0d/e7/caption.jpg?w=1100&h=1100&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d26469243-Reviews-EVT_TRAVEL-Ho_Chi_Minh_City.html,,,
The January Outdoor,-1,-1,"12A Cao Bá Quát Ba Đình, Hà Nội 100000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d19085767-Reviews-The_January_Outdoor-Hanoi.html,,,
Tạp Hóa King Minimart,-1,-1,"33 Đào Duy Từ Minh An, Hội An 560000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d19085776-Reviews-Mini_Mart_King-Hoi_An_Quang_Nam_Province.html,,,
Vesta Bookstore Hoi An,-1,-1,"245 Cửa Đại Cẩm Châu, Hội An 560000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/86/a0/d1/our-front-view.jpg?w=800&h=500&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d19101850-Reviews-Vesta_Bookstore_Hoi_An-Hoi_An_Quang_Nam_Province.html,,,
Midimo,-1,-1,"369 Trần Hưng Đạo Phường Cầu Kho, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/52/a7/50/reed-diffuser-with-special.jpg?w=800&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19408214-Reviews-Midimo-Ho_Chi_Minh_City.html,,,
Meuw Menswear Da Nang,-1,-1,"65 Nguyễn Văn Linh Hải Châu, Đà Nẵng 550000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/f7/56/ea/getlstd-property-photo.jpg?w=800&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d19408228-Reviews-Meuw_Menswear_Da_Nang-Da_Nang.html,,,
Tourhot24h.vn,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/10/0c/5f/caption.jpg?w=1200&h=1200&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19449317-Reviews-Tourhot24h_vn-Ho_Chi_Minh_City.html,,,
The Story Coffee,-1,-1,"Thôn 6, xã Tà Nung, Đà Lạt 670000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293922-d19065404-Reviews-The_Story_Coffee-Da_Lat_Lam_Dong_Province.html,,,
Nha Trang Square,-1,-1,"109 Nguyễn Thiện Thuật Lộc Thọ, Nha Trang 650000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293928-d19125819-Reviews-Nha_Trang_Square-Nha_Trang_Khanh_Hoa_Province.html,,,
Cọ Gallery,-1,-1,"17 Lê Văn Miến Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d18898158-Reviews-Co_Gallery-Ho_Chi_Minh_City.html,,,
Văn Hoá Điếu Cày,-1,-1,"86 Xã Đàn Đống Đa, Hà Nội 100000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d18844313-Reviews-Van_Hoa_Dieu_Cay-Hanoi.html,,,
Cửa Hàng Lưu Niệm 79,-1,-1,"79 Hàng Mã Hoàn Kiếm, Hà Nội 100000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/3c/46/81/getlstd-property-photo.jpg?w=800&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d18969956-Reviews-79_Souvenir_Shop-Hanoi.html,,,
Ngoc Diep Souvenir,-1,-1,"Số 5 Tố Tịch Hàng Gai, Hoàn Kiếm, Hà Nội 100000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/4d/3d/e2/getlstd-property-photo.jpg?w=900&h=600&s=1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d18996041-Reviews-Ngoc_Diep_Souvenir-Hanoi.html,,,
Hạt dinh dưỡng - Hananuts,-1,-1,"18/6 Lý Thường Kiệt Quận Hải Châu, Đà Nẵng 550000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d26456373-Reviews-H_t_dinh_du_ng_Hananuts-Da_Nang.html,,,
YelloZone,-1,-1,"391/28 Trần Hưng Đạo Cầu Kho, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d16780595-Reviews-YelloZone-Ho_Chi_Minh_City.html,,,
Ana Park Nha Trang,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293928-d26516536-Reviews-Ana_Park_Nha_Trang-Nha_Trang_Khanh_Hoa_Province.html,,,
Factory Outlet,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17577491-Reviews-Factory_Outlet-Hanoi.html,,,
Mắt Nâu Signature Clothing,-1,-1,"09 Bến Nghé, Huế 530000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293926-d17579870-Reviews-Mat_Nau_Signature_Clothing-Hue_Thua_Thien_Hue_Province.html,,,
Thiệp cưới Hoàng Hải Yến,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d26449214-Reviews-Thi_p_cu_i_Hoang_H_i_Y_n-Ho_Chi_Minh_City.html,,,
Rabbit Tailor & Boutique,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d26444843-Reviews-Rabbit_Tailor_Boutique-Ho_Chi_Minh_City.html,,,
Soulcraft Jewelry,-1,-1,-1,-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d26454079-Reviews-Soulcraft_Jewelry-Da_Nang.html,,,
Chăn Con Công Vintage 7A Nhà Thờ,-1,-1,"7A Nhà Thờ, Hoàn Kiếm, Hà Nội 10000 Việt Nam",-1,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d26454016-Reviews-Chan_Con_Cong_Vintage_7A_Nha_Th-Hanoi.html,,,
