Title,Price,Rating,Address,Img_URL,Description,Rank_of_province,Link_Food
Sim House Food,-1,-1,"52 Dương Văn An, Đồng Hới 510000 Việt Nam",-1,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g659924-d15274522-Reviews-Sim_House_Food-Dong_Hoi_Quang_Binh_Province.html
Thuang Long,-1,-1,"50 Lý Thường Kiệt Đồng Mỹ, Đồng Hới Việt Nam",-1,Kiểu Việt,,https://www.tripadvisor.com.vn/Restaurant_Review-g659924-d20297829-Reviews-Thuang_Long-Dong_Hoi_Quang_Binh_Province.html
Nhà Hàng Lá Cọ,-1,-1,"Đường Thống Nhất Đường có tên gọi khác là 36m, Đồng Hới 510000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0a/c0/96/aa/khong-gian-xua.jpg,100.000 ₫ - 1.000.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g659924-d10088308-Reviews-La_Co_Restaurant-Dong_Hoi_Quang_Binh_Province.html
Nhà Hàng Chanh,-1,-1,"40 Lê Quý Đôn Đồng Mỹ, Đồng Hới 510000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1a/8c/a5/20/getlstd-property-photo.jpg,"Bữa sáng, Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g659924-d19863383-Reviews-Chanh_Restaurant-Dong_Hoi_Quang_Binh_Province.html
Sunflower Beach,-1,-1,"Trương Pháp, Đồng Hới 510000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/17/54/81/11/sea-view.jpg,"Đặt chỗ, Ngồi ngoài trời, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe tập trung miễn phí, Tivi, Phục vụ đồ uống có cồn, Rượu và bia, Thanh toán điện tử, Wifi miễn phí, Chấp nhận thẻ tín dụng",,https://www.tripadvisor.com.vn/Restaurant_Review-g659924-d17382365-Reviews-Sunflower_Beach-Dong_Hoi_Quang_Binh_Province.html
Nhà Hàng Chim Trĩ QB,-1,-1,"290 Lý Thánh Tông Đồng Hới, Quảng Bình, Đồng Hới 47100 Việt Nam",-1,100.000 ₫ - 500.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g659924-d20159663-Reviews-Nha_Hang_Chim_Tri_QB-Dong_Hoi_Quang_Binh_Province.html
Nhà Hàng Biển Xanh,-1,-1,"số 3 đường 23/8, P.đồng phú, Tp. Đồng hới, Đồng Hới 471000 Việt Nam",-1,"Kiểu Trung Quốc, Bản địa",,https://www.tripadvisor.com.vn/Restaurant_Review-g659924-d24079167-Reviews-Nha_Hang_Bi_n_Xanh-Dong_Hoi_Quang_Binh_Province.html
Nhà Hàng 69 Bảo Ninh,-1,-1,"Duong Nhat Le, Ha Thon, Bao Ninh, Đồng Hới Việt Nam",-1,"Hải sản, Kiểu Việt",,https://www.tripadvisor.com.vn/Restaurant_Review-g659924-d25454878-Reviews-Nha_Hang_69_B_o_Ninh-Dong_Hoi_Quang_Binh_Province.html
Ốc Nhồi Vị Quê,-1,-1,"01 Lê Văn Hưu, Đồng Hới 510000 Việt Nam",-1,"Cà phê, Hải sản, Cửa hàng thức ăn ngon",,https://www.tripadvisor.com.vn/Restaurant_Review-g659924-d17702293-Reviews-Oc_Nhoi_Vi_Que-Dong_Hoi_Quang_Binh_Province.html
Hải sản Sơn Hạnh,-1,-1,"Đường Trương pháp-Bãi tắm Nhật Lệ, Đồng Hới 510000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0a/c1/53/cb/son-hanh-seafood-restaurant.jpg,Hải sản,,https://www.tripadvisor.com.vn/Restaurant_Review-g659924-d10059987-Reviews-Son_Hanh_Seafood_Restaurant-Dong_Hoi_Quang_Binh_Province.html
Lá Cọ La Maison Restaurant,-1,-1,"phạm văn đồng, Đồng Hới 470000 Việt Nam",-1,"Giao hàng, Ngồi ngoài trời, Bữa ăn tự chọn, Ăn tối phòng riêng, Chỗ ngồi, Có bãi đỗ xe, Bãi đỗ xe đường phố, Bãi đỗ xe có vé, Đỗ xe có người coi, Có ghế ăn cho bé, Phục vụ đồ uống có cồn, Chấp nhận thẻ Mastercard, Thanh toán điện tử, Chỉ chấp nhận tiền mặt, Wifi miễn phí, Chấp nhận thẻ Discover, Chấp nhận thẻ tín dụng, Có thẻ quà tặng",,https://www.tripadvisor.com.vn/Restaurant_Review-g659924-d25346830-Reviews-La_C_La_Maison_Restaurant-Dong_Hoi_Quang_Binh_Province.html
Sfc Seafood Restaurant,-1,-1,"Ngõ 04 Lý Tử Tấn, Đồng Hới 47000 Việt Nam",-1,"Hải sản, Kiểu Á, Cửa hàng thức ăn ngon, Bản địa",,https://www.tripadvisor.com.vn/Restaurant_Review-g659924-d24038432-Reviews-Sfc_Seafood_Restaurant-Dong_Hoi_Quang_Binh_Province.html
Quán Cà Phê B52,-1,-1,"Trần Khát Chân, Đồng Hới Việt Nam",-1,"Bữa sáng, Bữa trưa, Bữa tối",,https://www.tripadvisor.com.vn/Restaurant_Review-g659924-d12411497-Reviews-B52_Cafe-Dong_Hoi_Quang_Binh_Province.html
Hải Sản Mai Tần,-1,-1,"Trương Pháp, Đồng Hới Biênt Nhật Lệ, Đồng Hới 47150 Việt Nam",-1,20 ₫ - 500.000 ₫,,https://www.tripadvisor.com.vn/Restaurant_Review-g659924-d23256042-Reviews-H_i_S_n_Mai_T_n-Dong_Hoi_Quang_Binh_Province.html
Nhà Hàng Phương Nam Hạ Long,-1,"4,5 ","Đỗ Sĩ Họa, Bai Chay, Vịnh Hạ Long 200000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/28/11/cf/a8/4th-floor-with-large.jpg,"đồ ăn ngon, cảnh biển đẹp, phục vụ nhiệt tình nhanh nhẹn. giá cả phù hợp với chất lượng. phù hợp để ăn gia đình hoặc hội nhóm bạn bè vui",#1 trên 25 nhà hàng ở Bai Chay,https://www.tripadvisor.com.vn/Restaurant_Review-g13163470-d14058890-Reviews-Nha_Hang_Phuong_Nam_Ha_Long-Bai_Chay_Halong_Bay_Quang_Ninh_Province.html
Whiskey Gallery Restaurant,-1,"5,0 ","Paradise Suites Hotel, Vịnh Hạ Long, Đảo Tuần Châu Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/26/f9/61/31/whiskey-gallery-restaurant.jpg,Gia đình chúng tôi đã có một chuyến đi tuyệt vời trên du thuyền Âu Cơ 2. Tôi rất thích những hoạt động trên thuyền đặc biệt là chương trình vua đầu bếp với bạn Hồng Phúc Cảm ơn vì chuyến đi rất tuyệt vời,#1 trên 5 nhà hàng ở Đảo Tuần Châu,https://www.tripadvisor.com.vn/Restaurant_Review-g3737857-d12804777-Reviews-Whiskey_Gallery_Restaurant-Tuan_Chau_Island_Halong_Bay_Quang_Ninh_Province.html
Nhà Hàng Linh Đan,-1,"4,5 ","104 Bãi Cháy, Bai Chay, Vịnh Hạ Long 200000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0c/67/78/d8/linhdan.jpg,Có vẻ như quán không đông khách lắm không ồn ào nhưng các món ăn ở đây rất là tuyệt vời nó mang hương vị của người dân bản địa,#2 trên 25 nhà hàng ở Bai Chay,https://www.tripadvisor.com.vn/Restaurant_Review-g13163470-d3588913-Reviews-Linh_Dan_Restaurant-Bai_Chay_Halong_Bay_Quang_Ninh_Province.html
Wander Station,-1,"4,5 ","37 Đặng Bá Hát Hồng Gai, Vịnh Hạ Long 01106 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/29/a2/e5/ca/nha-hang-n-m-tren-d-nh.jpg,"Mình đã đến đây để thưởng thức những món ăn ngon , gặp những người nhân viên phục vụ rất vui vẻ thân thiện . Mình rất hài lòng về họ",#1 trên 37 nhà hàng ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Restaurant_Review-g293923-d10695901-Reviews-Wander_Station-Halong_Bay_Quang_Ninh_Province.html
Papa's BBQ,-1,"4,5 ","Công Vien, Hạ Long C346 Sun World Area, Ha Long 200000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/14/e5/40/3f/papa-s-bbq.jpg,Hãy Học Lại cách làm nghề dịch vụ. Và cố gắng nhắn tin đe doạ khách hàng nhé. Chúng tôi sẽ chờ đợi bạn kiện chúng tôi. Xem bạn duy trì nhà hàng này như thế nào.,#1 trên 26 nhà hàng ở Ha Long,https://www.tripadvisor.com.vn/Restaurant_Review-g14776299-d14058829-Reviews-Papa_s_BBQ-Ha_Long_Quang_Ninh_Province.html
Hush,-1,"5,0 ","Plot 8, Tuan Chau Beach, Vịnh Hạ Long, Đảo Tuần Châu 200000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/26/3f/39/47/no-frills-no-fuss-just.jpg,"Quầy bar, Quán rượu, Quán bar phục vụ đồ ăn",#2 trên 5 nhà hàng ở Đảo Tuần Châu,https://www.tripadvisor.com.vn/Restaurant_Review-g3737857-d24979551-Reviews-Hush-Tuan_Chau_Island_Halong_Bay_Quang_Ninh_Province.html
Bamboo Restaurant,-1,"5,0 ","Alley 16, Nguyen Van Cu Street, Ha Long 200000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/26/cc/df/af/bamboo-restaurant.jpg,"Phong cách phục vụ của nhân viên rất thân thiện, chu đáo, món ăn đa dạng tươi ngon, trình bày đẹp, hấp dẫn…Thêm",#2 trên 26 nhà hàng ở Ha Long,https://www.tripadvisor.com.vn/Restaurant_Review-g14776299-d25109845-Reviews-Bamboo_Restaurant-Ha_Long_Quang_Ninh_Province.html
Chill Beach Bar,-1,"5,0 ","Kỳ Quan, Bãi tắm, Thành phố Hạ Long, Quảng Ninh, Ha Long Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/25/a6/66/7c/chill-beach-bar.jpg,"View và trang trí đẹp, ngồi hướng biển ngắm hoàng hôn, đồ ăn và bia tươi ngon, các bạn nhân viên rất nhiệt tình, nên đi buổi chiều tối",#3 trên 26 nhà hàng ở Ha Long,https://www.tripadvisor.com.vn/Restaurant_Review-g14776299-d24133448-Reviews-Chill_Beach_Bar-Ha_Long_Quang_Ninh_Province.html
Nha Hang Hong Hanh,-1,"4,0 ","Duong Ha Long, Vịnh Hạ Long Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/15/66/1b/ee/photo1jpg.jpg,"Nhà Mình ăn ở Hồng Hạnh 2 và thực sự trải nghiệm quá tệ. Khách đông nhưng nhân viên phục vụ quá ít. Chắc đó là lý do các bạn ấy cáu kỉnh, cáu kỉnh ngay cả với khách. Xin đồ, xin đá xin bia...Thêm",#2 trên 37 nhà hàng ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Restaurant_Review-g293923-d4469890-Reviews-Nha_Hang_Hong_Hanh-Halong_Bay_Quang_Ninh_Province.html
RedCoral Halong Halal Restaurant,-1,"4,5 ","102-S7, khu đô thị Sunrise Opposite Hung Thang School, Hung Thang, Vịnh Hạ Long Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/27/28/b0/7d/red-coral-halong-halal.jpg,"Chúng tôi đã đến Redcoral ba lần trong thời gian ở Hà Long! Mỗi món ăn chúng tôi đã thử đều ngon, và các nhân viên rất thân thiện và có sức chứa. Chắc chắn giới thiệu cho bất cứ ai ghé thăm Hạ Long.",#1 trên 1 nhà hàng ở Hung Thang,https://www.tripadvisor.com.vn/Restaurant_Review-g13163477-d19806626-Reviews-RedCoral_Halong_Halal_Restaurant-Hung_Thang_Halong_Bay_Quang_Ninh_Province.html
Nhà Hàng 3Vins,-1,"4,5 ","Kios C123, khu phố ẩm thực Sungroup Phường Bãi Cháy, Vịnh Hạ Long 202400 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/26/70/52/9c/new-corner.jpg,"Menu đa dạng,đồ ăn ngon,trang trí đẹp mắt ,phục vụ nhiệt tình Bàn trang trí sinh nhật theo yêu cầu của khách,cảm thấy rất hài lòng",#3 trên 37 nhà hàng ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Restaurant_Review-g293923-d13385142-Reviews-3Vins_Restaurant_Wine_Bar-Halong_Bay_Quang_Ninh_Province.html
Eco Cafe,-1,"4,5 ","58 Ha Long, Bai Chay, Vịnh Hạ Long Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/26/3f/f4/ea/front.jpg,"Đồ uống đạt chất lượng, giá cả thì rất phải chăng và hợp lý. Nhân viên quán cũng nhiệt tình. Đặc biệt là quán đc thiết kế khá là đẹp với phong cách hiện đại kết hợp cổ kính. Nói chung là OK.",#3 trên 25 nhà hàng ở Bai Chay,https://www.tripadvisor.com.vn/Restaurant_Review-g13163470-d15272908-Reviews-Eco_Cafe-Bai_Chay_Halong_Bay_Quang_Ninh_Province.html
Garden Bay Restaurant,-1,"5,0 ","Peninsula 2, Hung Thang Urban Area, Vịnh Hạ Long 200000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/11/f9/eb/01/getlstd-property-photo.jpg,"Chúng tôi đã có một buổi tối tuyệt vời tại nhà hàng garden bay tuần trước. Giá cả quá ổn cho một bữa tối buffet. Không gian nhà hàng trang trí khá đẹp, nhân viên nhanh nhẹn, giao tiếp nhẹ nhàng. Đồ ăn rất tươi,...Thêm",#4 trên 37 nhà hàng ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Restaurant_Review-g293923-d13484503-Reviews-Garden_Bay_Restaurant-Halong_Bay_Quang_Ninh_Province.html
Nhà hàng Cua Vàng,-1,"4,0 ","Bãi Cháy, Tuần Châu, Vịnh Hạ Long Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0a/ca/75/38/salle-restaurant.jpg,"Có nhiều loại hải sản, đồ ăn bình thường nhưng phong cách phục vụ quá tệ, giá cao hơn so với nhiều quán.",#5 trên 37 nhà hàng ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Restaurant_Review-g293923-d4243414-Reviews-Cua_Vang_Restaurant-Halong_Bay_Quang_Ninh_Province.html
Nhà Hàng Hải Sản Ngon Đại Dương Vàng 9999,-1,"5,0 ",Ha Long Việt Nam,https://media-cdn.tripadvisor.com/media/photo-s/2a/0a/fe/75/caption.jpg,Món ăn rất ngon trang trí rửa đẹp mắt không gian thoáng mát vieww đẹp nữa giá cả hợp lý nhân viên rất nhiệt tình chu đáo và thân thiện (Nv Phạm Minh Tuấn ),#4 trên 26 nhà hàng ở Ha Long,https://www.tripadvisor.com.vn/Restaurant_Review-g14776299-d26442286-Reviews-Nha_Hang_H_i_S_n_Ngon_D_i_Duong_Vang_9999-Ha_Long_Quang_Ninh_Province.html
Nhà hàng Hoàng Quân - Hạ Long,-1,"4,5 ","Tổ 9 - Khu 6 - Phường Giếng Đáy, Vịnh Hạ Long 200000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/12/50/35/40/hoang-quan-restaurant.jpg,"Nhà hàng đồ ăn giá cả hợp lí, đồ ăn siu ngon các anh chị nhân viên phục vụ siu nhiệt tình luôn các bác ạ. Recommend cho các bác tin tưởng nha",#7 trên 37 nhà hàng ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Restaurant_Review-g293923-d9982937-Reviews-Hoang_Quan_Restaurant-Halong_Bay_Quang_Ninh_Province.html
Cafe Bamboo,-1,"4,0 ","25 Ha Long Street Bai Chay Ward, Vịnh Hạ Long 36000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/11/b4/e6/d4/getlstd-property-photo.jpg,"Chúng tôi đã ở đó vào tháng 1 năm 2020. đi uống cà phê và trở lại sau đó cho một bữa ăn tối. Các nhân viên rất hữu ích, môi trường xung quanh đáng yêu, rất sạch sẽ và thức ăn và cà phê...Thêm",#8 trên 37 nhà hàng ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Restaurant_Review-g293923-d13368787-Reviews-Cafe_Bamboo-Halong_Bay_Quang_Ninh_Province.html
The Zebra,-1,"4,5 ","1A Anh Dao, Vịnh Hạ Long 200000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/23/3c/10/ef/welcome-to-zebra.jpg,"Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống",#6 trên 37 nhà hàng ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Restaurant_Review-g293923-d21207340-Reviews-The_Zebra-Halong_Bay_Quang_Ninh_Province.html
Nhà Hàng Ngọc Lục Bảo,-1,"4,0 ","Bến phà cũ Bãi Cháy, đường du lịch Hạ Long, Vịnh Hạ Long 200000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1c/32/f0/5d/10-th-t-n-tu-ng-m-t-khong.jpg,"Lúc đến thì nghĩ là ăn sẽ đắt vì nhà hàng đẹp. Đánh liều gọi món tôm hùm làm gỏi mà giá có 2.5tr/kg. Ăn được 3 món tiết canh, gỏi, cháo. Nói chung sẽ quay lại.",#9 trên 37 nhà hàng ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Restaurant_Review-g293923-d10331141-Reviews-Ngoc_Luc_Bao_Restaurant-Halong_Bay_Quang_Ninh_Province.html
Rose Bay Beach Bar - Restaurant,-1,"5,0 ","Ngọc Châu, Ha Long 01125 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/24/7a/f7/97/nha-hang-vu-n-bia-hoa.jpg,"Đồ ăn ngon phù hợp giá tiền chỗ ở sạch sẽ, phòng rất sạch sẽ nhân viên chăm sóc nhiệt tình và vui vẻ",#6 trên 26 nhà hàng ở Ha Long,https://www.tripadvisor.com.vn/Restaurant_Review-g14776299-d24143952-Reviews-Rose_Bay_Beach_Bar_Restaurant-Ha_Long_Quang_Ninh_Province.html
Pianta Cafe&Bistro,-1,"5,0 ","2A Hải Phượng, phường Hồng Hải, Ha Long 20000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/1c/e0/f6/d2/its-your.jpg,"nhân viên nhỏ nhẹ, món lên nhanh, đặc biệt ấn tượng với set thịt nướng 3 trong 1, thịt mềm ăn kèm với khoai rất thơm",#7 trên 26 nhà hàng ở Ha Long,https://www.tripadvisor.com.vn/Restaurant_Review-g14776299-d21290876-Reviews-Pianta_Cafe_Bistro-Ha_Long_Quang_Ninh_Province.html
Icon Burger,-1,"5,0 ","1a Anh Dao, Vịnh Hạ Long 200000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/27/01/b4/eb/vietnam.jpg,"Bữa trưa, Bữa tối, Bữa nửa buổi, Đêm muộn, Đồ uống",#10 trên 37 nhà hàng ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Restaurant_Review-g293923-d21207385-Reviews-Icon_Burger-Halong_Bay_Quang_Ninh_Province.html
iSEAFOOD Buffet Restaurant,-1,"4,5 ","Ô HLTG – G, Dự án Công viên Đại Dương, Khu dịch vụ Tropical Garden, Đường Hạ Long,, Bai Chay, Vịnh Hạ Long Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/29/03/7e/1b/caption.jpg,"- Đồ ăn ít, không ngon, chất lượng đồ ăn quá kém - Chủ nhà hàng cố tình để đầu bếp chế biến tí một cho đỡ tốn đồ ăn của nhà hàng. - Nói chung bị lừa quảng cáo ăn 1 lần thôi, sẽ...Thêm",#4 trên 25 nhà hàng ở Bai Chay,https://www.tripadvisor.com.vn/Restaurant_Review-g13163470-d25547229-Reviews-ISEAFOOD_Buffet_Restaurant-Bai_Chay_Halong_Bay_Quang_Ninh_Province.html
14 Pizza Halong,-1,"4,0 ","17 Trần Quang Diệu Bãi Cháy, Hạ Long, Quảng Ninh, Vịnh Hạ Long 200000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/10/cf/dd/59/fried-chicken-sticks.jpg,"Pizza ít nhân, vỏ mỏng, không giòn, ăn như kẹo cao su. Mì nhạt nhẽo. Giá cả đắt đỏ. Bảo sao ít khách",#11 trên 37 nhà hàng ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Restaurant_Review-g293923-d12879030-Reviews-14_Pizza_Halong-Halong_Bay_Quang_Ninh_Province.html
Freshie,-1,"5,0 ","Đường Trần Quốc Nghiễn, Hong Hai 200000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1a/fd/cf/cf/freshie-la-d-a-di-m-ly.jpg,"Mình đi cùng gia đình vào cuối tháng 1 , thật sự một trải nghiệm tuyệt vời cùng Freshie . Quán có view hướng biển , đồ ăn ngon và chất lượng . Giá chỉ khoảng 85k-200k / 1 món",#1 trên 1 nhà hàng ở Hong Hai,https://www.tripadvisor.com.vn/Restaurant_Review-g17464177-d20145641-Reviews-Freshie-Hong_Hai_Quang_Ninh_Province.html
Nhà Hàng Nướng Phương Nam,-1,"5,0 ","Phố 40, Vịnh Hạ Long 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0e/f1/78/5c/h-i-s-n-tuoi-ngon.jpg,"Nhà hàng nướng sang trọng, đẹp và chất lượng. Đồ hải sản đa dạng, tươi sống nên khi ăn nướng rất thích. Ngoài món ăn ngon thì nhân viên phục vụ chuyên nghiệp, thân thiện, gây thiện cảm tốt. Đây là lựa chọn tuyệt vời...Thêm",#12 trên 37 nhà hàng ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Restaurant_Review-g293923-d12212509-Reviews-Phuong_Nam_Grill_Restaurant-Halong_Bay_Quang_Ninh_Province.html
BMC Hai Au Restaurant,-1,"4,0 ","Area 5 - Ha Long City - Quang Ninh, Vịnh Hạ Long 10000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/03/b3/c8/6a/bmc-hai-au-restaurant.jpg,"Cửa hàng bán thức ăn mang về, Đặt chỗ, Ngồi ngoài trời, Chỗ ngồi, Lối vào ra cho xe lăn, Dịch vụ bàn",#13 trên 37 nhà hàng ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Restaurant_Review-g293923-d3956955-Reviews-BMC_Hai_Au_Restaurant-Halong_Bay_Quang_Ninh_Province.html
Moongo The Pub,-1,"5,0 ","Floor 1, Green Bay Premium Building Hoang Quoc Viet Str, Hung Thang, Bai Chay, Vịnh Hạ Long 01120 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/26/ba/a8/5b/moon-go-the-pub-h-long.jpg,"Quán kiểu Tây xinh xinh ấm áp, ngồi chill vô cùng thoải mái ạ. Điểm cộng là đồ uống và nhân viên lễ phép chu đáo. Tuyệt vời cho 1 buổi tối bên bạn bè",#5 trên 25 nhà hàng ở Bai Chay,https://www.tripadvisor.com.vn/Restaurant_Review-g13163470-d25090133-Reviews-Moongo_The_Pub-Bai_Chay_Halong_Bay_Quang_Ninh_Province.html
Hutong Hạ Long,-1,"4,5 ","158 Lê Thánh Tông Phường Bạch Đằng, Vịnh Hạ Long 200000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/18/82/ef/b4/photo9jpg.jpg,"Mặc dù chưa được đi ăn đồ Hồng Kong bao giờ,nhưng tới Hutong 1 cái cảm giác đúng như đc đi sang đó thật. Không gian max sang chảnh,màu đỏ rất ấm cúng. Chưa kể đồ ăn thì tới hơn 100 món nhúng,nhìn quyển menu...Thêm",#14 trên 37 nhà hàng ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Restaurant_Review-g293923-d15097199-Reviews-Hutong_Ha_Long-Halong_Bay_Quang_Ninh_Province.html
Nhà hàng Hồi Chay,-1,"5,0 ","Tran Quoc Nghien, Hong Hai, 200m From Quang Ninh Exhibition Center Hon Gai, Ha Long Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1c/e4/a3/a1/img-20210423-132637-largejpg.jpg,"Một buổi tối tuyệt vời với những món ăn chay ngon và lành, bạn nên thử súp nấm đông trùng và lẩu hoa đồng nội. Các món ăn sáng từ rau củ rất ngon, nhân viên thân thiện, nhiệt tình, chu đáo. Không gian thoáng...Thêm",#8 trên 26 nhà hàng ở Ha Long,https://www.tripadvisor.com.vn/Restaurant_Review-g14776299-d23315143-Reviews-Hoi_Modern_Vegetarian_Dining-Ha_Long_Quang_Ninh_Province.html
Nhà Hàng Hải Sản Ngon Đại Dương Vàng 9999,-1,"5,0 ","Bai Chay, Vịnh Hạ Long 200000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/2a/22/c1/9a/caption.jpg,Bếp phục vụ tận tình cố gắng nhiệt tình món khách phản hồi đầu bếp thắng làm đồ ngọn lần sau lại qua nhà đại dương vàng 9999 đẳng cấp số 1phố cổ,#6 trên 25 nhà hàng ở Bai Chay,https://www.tripadvisor.com.vn/Restaurant_Review-g13163470-d26442325-Reviews-Nha_Hang_H_i_S_n_Ngon_D_i_Duong_Vang_9999-Bai_Chay_Halong_Bay_Quang_Ninh_Provi.html
Nhà Hàng Sơn Đoòng Hạ Long,-1,"4,5 ","Đường Hải Long A7-15 Monbay, Phường Hồng Hải, Ha Long 200000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1c/cf/48/f6/ga-len-mam.jpg,"Được người quen ở Hạ Long giới thiệu đến đây, thực sự đây là nhà hàng ấn tượng nhất trong chuyến đi Hạ Long của mình. Không gian tuy hơi nhỏ nhưng bù lại đồ ăn rất ngon, nhân viên mặc áo dài lễ phép...Thêm",#9 trên 26 nhà hàng ở Ha Long,https://www.tripadvisor.com.vn/Restaurant_Review-g14776299-d15699867-Reviews-Son_Doong_Restaurant-Ha_Long_Quang_Ninh_Province.html
On The Rocks at Citadines Marina Halong,-1,"5,0 ","Bán đảo 3, Bến du thuyền Hạ Long 30A/F, Quang Ninh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/26/c9/67/f5/cocktails-at-on-the-rocks.jpg,"Quầy bar, Cà phê, Quán rượu, Món kết hợp, Tốt cho sức khỏe",#1 trên 2 nhà hàng ở Quang Ninh,https://www.tripadvisor.com.vn/Restaurant_Review-g14776235-d24980510-Reviews-On_The_Rocks_at_Citadines_Marina_Halong-Quang_Ninh_Quang_Binh_Province.html
Srirembau Restaurant,-1,"4,5 ","179 Cái Lân, Bai Chay, Vịnh Hạ Long Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/12/9c/5b/d5/img-20180406-205811-largejpg.jpg,Thật ngạc nhiên khi được ăn tại nhà hàng tuyệt vời này và có lẽ là nhà hàng Halal duy nhất ở vịnh Hạ Long xinh đẹp. Thực đơn bao gồm một số món ngon chính thống của Việt Nam và chúng được chế biến...Thêm,#7 trên 25 nhà hàng ở Bai Chay,https://www.tripadvisor.com.vn/Restaurant_Review-g13163470-d13975461-Reviews-Srirembau_Restaurant-Bai_Chay_Halong_Bay_Quang_Ninh_Province.html
Korea and Thai Food,-1,"5,0 ","Chợ Cái Dăm, Bai Chay, Vịnh Hạ Long Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1a/f5/f1/50/caption.jpg,Vịnh Hạ Long đảo đẹp nên đồ ăn biển ngon và đồ ăn Hàn Quốc Chợ đêm ẩm thực rất ngon Thi thiên t i suy ngh? m n? n?  ??????? ?? ???? ???? ??? ???? ?? ???? ?? ?? ?? ???? ??? ?? ?????,#8 trên 25 nhà hàng ở Bai Chay,https://www.tripadvisor.com.vn/Restaurant_Review-g13163470-d20149208-Reviews-Korea_and_Thai_Food-Bai_Chay_Halong_Bay_Quang_Ninh_Province.html
Nhà Hàng Cù Kì Bay,-1,"3,5 ","a123 Hạ Long, Vịnh Hạ Long 200000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/10/51/c6/b0/cu-ki-bay-food.jpg,"Món bún Cù kì cũng được chứ không ngon, giá cả cũng hợp lý tại khu du lịch, đi bộ. Xung quanh cũng có nhiều món.",#15 trên 37 nhà hàng ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Restaurant_Review-g293923-d12804610-Reviews-Cu_Ki_Bay_Restaurant-Halong_Bay_Quang_Ninh_Province.html
